,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,lr
0,2.0999984551559794,0.21728515625,2.2447378814220427,0.2240000069141388,0.10000000149011612
1,1.635206905955618,0.3746448755264282,5.806163954734802,0.19200000166893005,0.10000000149011612
2,1.3054979399523952,0.5255681872367859,5.013297200202942,0.3192000091075897,0.10000000149011612
3,1.078101789409464,0.6174538135528564,2.258422014117241,0.44679999351501465,0.10000000149011612
4,0.945514437827197,0.6662819385528564,1.7511170774698257,0.5333999991416931,0.10000000149011612
5,0.849521840499206,0.7015935778617859,1.3433154687285422,0.5920000076293945,0.10000000149011612
6,0.7740338353270834,0.7313787341117859,1.4333702951669693,0.5974000096321106,0.10000000149011612
7,0.7148758801208301,0.7528187036514282,1.6656126394867896,0.5898000001907349,0.10000000149011612
8,0.6629771297289566,0.7739701867103577,1.2718211978673934,0.6151999831199646,0.10000000149011612
9,0.6180239394307137,0.7892178893089294,0.9795562088489532,0.6777999997138977,0.10000000149011612
10,0.5839960105209188,0.7992942333221436,1.0661655113101005,0.6679999828338623,0.10000000149011612
11,0.554663953117349,0.8102139830589294,1.2873976349830627,0.6395999789237976,0.10000000149011612
12,0.5292777781459418,0.8203125,1.2849122032523155,0.6399999856948853,0.10000000149011612
13,0.501042209988968,0.8310102820396423,0.9620134823024273,0.7125999927520752,0.10000000149011612
14,0.47753275135024026,0.8377574682235718,0.9141058459877968,0.7184000015258789,0.10000000149011612
15,0.4615804659710689,0.8431951403617859,0.9813202321529388,0.7095999717712402,0.10000000149011612
16,0.4398340135389431,0.8504749536514282,1.7376859188079834,0.5812000036239624,0.10000000149011612
17,0.4267716742628677,0.8541814684867859,1.0831957772374152,0.7026000022888184,0.10000000149011612
18,0.4085172214121981,0.8623712658882141,0.8847912222146987,0.7444000244140625,0.10000000149011612
19,0.3958834866485135,0.8655894994735718,0.8673448115587234,0.7250000238418579,0.10000000149011612
20,0.3801375257528641,0.8700284361839294,0.6851174332201481,0.7829999923706055,0.10000000149011612
21,0.370189298028973,0.8731134533882141,0.8392156131565571,0.7531999945640564,0.10000000149011612
22,0.35685479480095883,0.8776189684867859,1.3366395369172097,0.6841999888420105,0.10000000149011612
23,0.3521123601293022,0.87939453125,0.903530552983284,0.7476000189781189,0.10000000149011612
24,0.33260127576068044,0.8873401880264282,1.360082632303238,0.6704000234603882,0.10000000149011612
25,0.3262606516734443,0.8881170153617859,1.1027712032198906,0.7283999919891357,0.10000000149011612
26,0.3154574034904892,0.891845703125,0.8337031371891499,0.7554000020027161,0.10000000149011612
