,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,lr
0,1.7761624468998476,0.3240855932235718,5.028024280071259,0.1428000032901764,0.10000000149011612
1,1.378473824398084,0.49289771914482117,1.8424516916275024,0.45339998602867126,0.10000000149011612
2,1.1920992757447741,0.5677601099014282,1.8961563371121883,0.45019999146461487,0.10000000149011612
3,1.0853599966927008,0.6124600768089294,1.861422535777092,0.436599999666214,0.10000000149011612
4,1.0094546350565823,0.639404296875,2.1752501517534255,0.3917999863624573,0.10000000149011612
5,0.9506540188396518,0.6604891419410706,1.348542258143425,0.5622000098228455,0.10000000149011612
6,0.9124954058365389,0.6750266551971436,1.5526140421628951,0.5378000140190125,0.10000000149011612
7,0.8778830370442434,0.6904518604278564,1.5128656283020974,0.531000018119812,0.10000000149011612
8,0.8497060513631864,0.6995738744735718,1.2753931626677513,0.5925999879837036,0.10000000149011612
9,0.8210844255306504,0.71337890625,1.289128229022026,0.5777999758720398,0.10000000149011612
10,0.7935979212210937,0.7223233580589294,1.8405729144811631,0.5368000268936157,0.10000000149011612
11,0.7672937969592485,0.7329545617103577,1.2918739706277846,0.618399977684021,0.10000000149011612
12,0.7507596446878531,0.7398126721382141,1.4307308793067932,0.5842000246047974,0.10000000149011612
13,0.72569984680211,0.7489124536514282,1.8536761686205865,0.5397999882698059,0.10000000149011612
14,0.7109151974489744,0.7537508606910706,0.9774968609213829,0.6930000185966492,0.10000000149011612
15,0.695975313809785,0.7603648900985718,1.102800077199936,0.6489999890327454,0.10000000149011612
16,0.6763674536381256,0.7654696106910706,1.7603099569678307,0.5551999807357788,0.10000000149011612
17,0.6685456333004616,0.7685768604278564,1.4247250318527223,0.5893999934196472,0.10000000149011612
18,0.6593767341057007,0.7758123278617859,0.8020811930298806,0.7228000164031982,0.10000000149011612
19,0.6466562041843479,0.7782981395721436,1.0853120990097522,0.66839998960495,0.10000000149011612
20,0.62419773705981,0.7861328125,0.8488619416952133,0.7067999839782715,0.10000000149011612
21,0.6300419712100517,0.7835138440132141,0.7573489800095559,0.7486000061035156,0.10000000149011612
22,0.6122004863890734,0.7899946570396423,1.5753498315811156,0.6050000190734863,0.10000000149011612
23,0.5989942416040734,0.7955877184867859,1.1447462558746337,0.5947999954223633,0.10000000149011612
24,0.5924346110868183,0.7973411083221436,1.37892197817564,0.6299999952316284,0.10000000149011612
25,0.5877375452017243,0.7996271252632141,1.0694597035646438,0.6805999875068665,0.10000000149011612
26,0.5834222112528302,0.8005149364471436,2.065653492510319,0.5501999855041504,0.10000000149011612
27,0.5689334008334712,0.8044211864471436,0.8151783734560013,0.725600004196167,0.10000000149011612
28,0.5582962301136418,0.8091486096382141,1.6359513610601426,0.6344000101089478,0.10000000149011612
29,0.5617746669291095,0.8099920153617859,1.2842204757034779,0.670799970626831,0.10000000149011612
30,0.552432840605351,0.8130104541778564,1.1796860501170159,0.642799973487854,0.10000000149011612
31,0.5388036932457577,0.8162286877632141,0.9644077569246292,0.6869999766349792,0.10000000149011612
32,0.5409056068482724,0.8156516551971436,1.2224756773561238,0.675599992275238,0.10000000149011612
33,0.5234242491424084,0.8236194849014282,0.7955872248858213,0.7300000190734863,0.10000000149011612
34,0.5307289071550424,0.8219105005264282,1.1318455547094346,0.6868000030517578,0.10000000149011612
35,0.5218726392750713,0.8211559057235718,1.24383058026433,0.6725999712944031,0.10000000149011612
36,0.5108933443711563,0.8267489075660706,0.7240049805492162,0.7540000081062317,0.10000000149011612
37,0.5078108135441487,0.8290571570396423,0.8746684603393078,0.7268000245094299,0.10000000149011612
